世代,kadai2 固定 w=0.9 平均,kadai5 LDIWM
226,117.20056176811211,111.20803901951709
227,117.20056176811211,111.20803901951709
228,117.20056176811211,110.95157091770052
229,117.20056176811211,110.93847262475165
230,117.20056176811211,110.93847262475165
231,117.20056176811211,110.82531266802542
232,117.20056176811211,110.78299160231106
233,117.20056176811211,110.78299160231106
234,117.20056176811211,110.6005874517984
235,117.20056176811211,109.87710487770717
236,117.20056176811211,109.87710487770717
237,117.20056176811211,109.87710487770717
238,117.20056176811211,109.6549792621594
239,117.20056176811211,108.82592019803326
240,117.20056176811211,108.76806739814575
241,117.20056176811211,108.74892016287133
242,117.20056176811211,108.74892016287133
243,117.00858592760994,108.72725238117164
244,117.00858592760994,108.6885913874454
245,117.00858592760994,107.6268874282542
246,117.00858592760994,107.55562683774065
247,117.00858592760994,107.52182573194266
248,117.00858592760994,106.83964990710838
249,117.00858592760994,105.9908986598671
250,117.00858592760994,105.9435459858549
251,117.00858592760994,105.9435459858549
252,117.00858592760994,105.93803720229634
253,117.00858592760994,105.93803720229634
254,117.00858592760994,105.81187464381844
255,117.00858592760994,105.52990048769979
256,117.00858592760994,105.38966702810544
257,117.00858592760994,103.83844298930407
258,117.00858592760994,102.21213897053175
259,117.00858592760994,99.11268872613434
260,117.00858592760994,99.11071907073297
261,117.00858592760994,99.11071907073297
262,117.00858592760994,99.10285462114874
263,117.00858592760994,98.84414533638758
264,117.00858592760994,98.84414533638758
265,117.00858592760994,98.39543997623608
266,117.00858592760994,98.39543997623608
267,117.00858592760994,98.39543997623608
268,117.00858592760994,98.39528588592115
269,117.00858592760994,98.38713129553416
270,117.00858592760994,97.13375937723325
271,117.00858592760994,96.45039591949559
272,117.00858592760994,95.99619846446457
273,117.00858592760994,95.944479400099
274,117.00858592760994,95.78068132678558
275,117.00858592760994,95.78068132678558
276,117.00858592760994,95.78068132678558
277,117.00858592760994,95.57263395462587
278,117.00858592760994,95.57263395462587
279,117.00858592760994,94.56592664488065
280,117.00858592760994,94.56518244058918
281,117.00858592760994,94.41961832237085
282,117.00858592760994,94.41961832237085
283,117.00858592760994,94.02955989514489
284,117.00858592760994,94.02948708547315
285,117.00858592760994,94.02948708547315
286,117.00858592760994,93.50591044382443
287,117.00858592760994,92.86101903421572
288,117.00858592760994,92.74636910694458
289,117.00858592760994,92.66626341572442
290,117.00858592760994,92.59301806352481
291,117.00858592760994,92.59272297165356
292,117.00858592760994,92.53154152586002
293,117.00858592760994,92.18253177496902
294,117.00858592760994,92.18253177496902
295,117.00858592760994,92.14051466836679
296,117.00858592760994,92.01300616387184
297,117.00858592760994,91.63813029767275
298,117.00858592760994,91.59189918587552
299,117.00858592760994,91.59189918587552
300,117.00858592760994,91.57636585669879
301,117.00858592760994,91.48851851078436
302,117.00858592760994,91.42973555067155
303,117.00858592760994,91.42973407494418
304,117.00858592760994,91.42973407494418
305,117.00858592760994,91.42972522161303
306,117.00858592760994,91.40604462020944
307,117.00858592760994,91.40604184125478
308,117.00858592760994,91.11208675414034
309,117.00858592760994,91.10385563327861
310,117.00858592760994,91.1038553658293
311,117.00858592760994,90.97184815748261
312,117.00858592760994,90.96844844397927
313,117.00858592760994,90.9629066613746
314,117.00858592760994,89.9591936555511
315,117.00858592760994,89.28315753582316
316,117.00858592760994,89.05874016012493
317,117.00858592760994,89.05873771937779
