世代,0,1,2,3,4,5,6,7,8,9
118,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
119,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
120,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
121,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
122,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
123,94.37182356128305,139.66658335526833,116.3192275324326,137.07340900206083,114.6050558598843,130.05254676226656,110.73022568950121,123.33589781716191,137.20588660326518,133.86223706938958
124,94.37182356128305,139.66658335526833,116.3192275324326,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
125,94.37182356128305,139.66658335526833,116.3192275324326,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
126,94.37182356128305,139.66658335526833,112.15126032216295,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
127,94.37182356128305,139.66658335526833,112.15126032216295,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
128,94.37182356128305,134.75162742726877,112.15126032216295,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
129,94.37182356128305,124.42579398585035,112.15126032216295,132.49151368256935,114.6050558598843,130.05254676226656,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
130,94.37182356128305,124.42579398585035,112.15126032216295,132.49151368256935,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,137.20588660326518,133.86223706938958
131,94.37182356128305,124.42579398585035,112.15126032216295,132.49151368256935,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
132,94.37182356128305,123.18537838340116,112.15126032216295,132.49151368256935,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
133,94.37182356128305,123.18537838340116,112.15126032216295,132.49151368256935,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
134,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
135,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
136,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
137,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
138,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
139,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,110.73022568950121,107.67266714653394,134.60395452623857,133.86223706938958
140,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
141,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
142,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
143,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
144,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
145,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
146,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
147,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,134.60395452623857,133.86223706938958
148,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,133.86223706938958
149,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,133.86223706938958
150,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,133.86223706938958
151,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
152,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
153,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
154,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
155,94.37182356128305,123.16164358065741,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
156,94.37182356128305,120.25742142095358,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
157,94.37182356128305,120.25742142095358,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
158,94.37182356128305,120.25742142095358,112.15126032216295,131.26651142394937,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
159,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
160,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
161,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
162,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
163,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
164,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,108.19049068538638,107.67266714653394,117.69409387404725,118.514425232077
165,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,92.58211728504938,107.67266714653394,117.69409387404725,118.514425232077
166,94.37182356128305,120.25742142095358,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,92.58211728504938,107.67266714653394,117.69409387404725,118.514425232077
167,94.37182356128305,111.02086970234407,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,92.58211728504938,107.67266714653394,117.69409387404725,118.514425232077
168,94.37182356128305,111.02086970234407,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,92.58211728504938,107.67266714653394,117.69409387404725,118.514425232077
169,94.37182356128305,111.02086970234407,112.15126032216295,127.19530487320287,114.6050558598843,125.76118618416791,92.58211728504938,107.67266714653394,117.69409387404725,118.514425232077
