世代,kadai2 固定 w=0.75 平均,kadai5 LDIWM
773,48.863251895435226,25.47604476929737
774,48.86324735350306,25.476003196678143
775,48.863243951687664,25.475939931215645
776,48.86324140293259,25.475856915850898
777,48.77007871545129,25.475456753809738
778,48.77007728370087,25.47529915730454
779,48.770076210351945,25.47516087427406
780,48.7700754056012,25.47504797895965
781,48.77007480218492,25.474866826200603
782,48.3837544204967,25.47478420644221
783,48.383754081183405,25.4741665098852
784,48.38375382672456,25.474033666825434
785,48.38375363589512,25.4740309042085
786,48.38375349278131,25.474021939526025
787,48.383753385450596,25.473997525084464
788,48.330827345345014,25.473985575227267
789,48.330827284974916,25.47387934996057
790,48.33082723969818,25.473631651576927
791,48.330827205741095,25.47362367052581
792,48.303836634334644,25.473345819682294
793,48.26773988799303,25.473331170235205
794,48.26124401670103,25.473310456647727
795,48.261244005957096,25.47323491109139
796,48.26124399789917,25.473230083526634
797,48.249984754345085,25.473131777282905
798,48.24890378857704,25.473125578251032
799,48.2489037851776,25.472879188715453
800,48.248903782628055,25.47279751285908
801,48.248509065097686,25.47273637311624
802,48.24096298535919,25.472713730318638
803,48.2381799535162,25.472607931585095
804,48.23771048327226,25.472571492667363
805,48.23771048266724,25.40529082845849
806,48.236030074864956,25.405032032556868
807,48.235270862462144,25.39609692999451
808,48.235219159052065,25.396013098248677
809,48.23521915886063,25.39597757373153
810,48.23447600179843,25.395589595696524
811,48.23376116430681,25.39557100431086
812,48.23324306569072,25.395531471264988
813,48.232864634598535,25.395518277532396
814,48.155741557284806,25.395504686811528
815,48.15553617897159,25.3843683861379
816,48.15538395081677,25.38435373936965
817,47.67295273000701,25.38434202232502
818,47.67286843475746,25.38429495431221
819,47.67280553470055,25.384283296008345
820,47.67275854043686,25.383378035749644
821,47.672723396428346,25.383377421704285
822,47.67269709562261,25.38228191019134
823,47.672677402193884,25.382268146090034
824,47.672662650221156,25.38226458440024
825,47.672651596422256,25.378733899792127
826,47.67264331179969,25.378728271948834
827,47.67263710155399,25.37871973615031
828,47.672632445681664,25.378719145619456
829,47.672628954796636,25.37866248300799
830,47.672626337206175,25.376870162819174
831,47.672624374335825,25.37684293568534
832,47.67262290236445,25.376842745568247
833,47.67262179848797,25.375844447749266
834,47.67262097063799,25.37584279574117
835,47.672620349782804,25.37584143201218
836,47.67261988415957,25.375838011276688
837,47.62804846910222,25.375810191605375
838,47.628048207202546,25.375805730140165
839,47.628048010781036,25.37579695699452
840,47.40950069766079,25.375663993569297
841,47.409500587176076,25.375327773724138
842,47.40950050431311,25.37532626726666
843,47.255367048444576,25.373829393717113
844,47.19511271355686,25.373810858041427
845,47.19511267859948,25.373804001053124
846,47.19511265238149,25.37376525746098
847,47.19511263271803,25.373732913300728
848,47.17294457676165,25.372953711803568
849,47.17294456570099,25.372953380476066
850,47.147419551078215,25.37295072366352
851,47.12661466200446,25.372634148465124
852,47.126614657338244,25.372632593216842
853,47.04437845310875,25.372631178950417
854,47.03514538554775,25.372419736008023
855,47.03514538357919,25.372304212882604
856,47.03514538210277,25.372169585368447
857,47.01068306716904,25.372168485744066
858,46.9924576542987,25.37216624259005
859,46.99245765367584,25.37216505346236
860,46.95943288090306,25.37216355079387
861,46.94930827687723,25.372161866385632
862,46.949308276614474,25.37213632421928
863,46.94506855044959,25.372135883395842
864,46.94506855030178,25.37211926516859
865,46.94506855019092,25.372114446150267
866,46.94506855010778,25.372079607806747
867,46.94506855004542,25.372068300671554
868,46.94506854999865,25.372047773105983
869,46.94506854996358,25.3720469660176
870,46.945068549937275,25.372046198470926
871,46.945068549917536,25.371964866262797
872,46.94506854990275,25.37192544588448
873,46.945068549891644,25.371896008550245
874,46.94506854988332,25.371891239640252
875,46.94506854987708,25.371842991763504
876,46.9450685498724,25.371841823958146
877,46.945068549868886,25.371806089915587
878,46.94506854986625,25.37171311996754
879,46.945068549864274,25.371712822611578
880,46.94506854986279,25.371711897064387
881,46.945068549861666,25.37171149315006
882,46.944365502762516,25.371711349229834
883,46.9443655027619,25.371694903673337
884,46.94436550276143,25.37166775402953
885,46.94119599687857,25.37166754058105
886,46.941195996878314,25.37165129755152
887,46.941195996878115,25.37165072053324
888,46.941195996877966,25.371648403917767
889,46.94119599687785,25.371647625371047
890,46.94119599687777,25.371617575091463
891,46.94119599687771,25.37161755884859
892,46.94119599687765,25.371617281267756
893,46.94119599687762,25.371605925380596
894,46.941195996877596,25.371592809908737
895,46.94119599687757,25.371580121141193
896,46.94119599687756,25.371571900611663
897,46.94119599687754,25.371571725820914
898,46.94119599687754,25.371570916863813
899,46.94119599687753,25.371568487960552
900,46.941195996877525,25.371553432274837
901,46.941195996877525,25.371550027097676
902,46.94061117199387,25.371537232936962
903,46.94061117199387,25.371536074359277
904,46.94061117199387,25.371536055987793
905,46.94061117199387,25.371535721874686
906,46.940611171993865,25.37152824397958
907,46.939850113728966,25.37152635438492
908,46.93985011372896,25.37151011584693
909,46.93985011372896,25.37150992406808
910,46.93955446535,25.371509923120772
911,46.93955446535,25.371507851883127
912,46.93841498590457,25.371507147172153
913,46.93841498590457,25.371497610297553
914,46.93841498590457,25.37149197672309
915,46.69869496520202,25.37149197644028
916,46.69847555942287,25.371491589491093
917,46.69847555942287,25.371484024453263
918,46.69847314412918,25.371483959728625
919,46.669588352716445,25.37148353123111
920,46.6695873308971,25.37148315247251
921,46.65418791681075,25.371483117500894
922,46.65418791681075,25.37148209469934
923,46.65418791681075,25.371479846541362
924,46.65410406164152,25.371479791641175
925,46.653666153797566,25.371479780223144
926,46.653666153797566,25.371478859565947
927,46.627740232878,25.37147725082613
928,46.35169879782977,25.371473659750226
929,46.351697822302015,25.371473613983078
930,46.351697822302015,25.371472999838304
931,46.351697822302015,25.371467176891166
932,46.351697822302015,25.371464081967336
933,46.351697822302015,25.371456726938014
934,46.351697822302015,25.371456629323102
935,46.351697822302015,25.37145048589387
936,46.351697822302015,25.371449832973344
937,46.351697822302015,25.371449620135024
938,46.351697822302015,25.37144925248726
939,46.351697822302015,25.371449134544083
940,46.351697822302015,25.371448042309904
941,46.35163821832299,25.371447977258917
942,46.35163821832299,25.371443706747375
943,46.35163821832299,25.371443293211012
944,46.35163821832299,25.371441607235447
945,46.351615736468275,25.37144153483537
946,46.351615736468275,25.371441375397186
947,46.351615736468275,25.371441247861092
948,46.35157641749494,25.371440124856008
949,46.351543671998606,25.37144006608984
950,46.3515202495776,25.37143893679552
951,46.328930462086355,25.37143675562741
952,46.32891812624085,25.37143674149554
953,46.3289090766907,25.371436731306073
954,46.328902403343506,25.37143649664997
955,46.32889746235535,25.371436280014557
956,46.3288937926272,25.371435701060154
957,46.32889106058856,25.371435691864853
958,46.3288890229545,25.37143561346475
959,46.328887501138624,25.371435416636057
960,46.32888636338217,25.371435354800344
961,46.328885512092896,25.371434712468776
962,46.314429337351,25.371434707894473
963,46.31442885999808,25.371434637642672
964,46.29933238560589,25.371434338466937
965,46.299332117568625,25.371434215742525
966,46.299331916654886,25.371434181393173
967,46.29933176603382,25.371432962532253
968,46.29933165310416,25.37143295254408
969,46.29933156842725,25.371432598997355
970,46.29933150493099,25.371432571607556
971,46.29933145731523,25.371432570525467
972,46.29933142160703,25.37143252584567
973,46.29933139482792,25.37143180996947
974,46.299331374744725,25.371431808397276
975,46.29933135968297,25.371431792496043
976,46.299271990365106,25.371431664620268
977,46.295699606288046,25.37143160797559
978,46.29569959993434,25.37143158330076
979,46.295699595169125,25.37143128849086
980,46.29569959159525,25.37143120633039
981,46.295699588914864,25.371431205660585
982,46.29569958690459,25.371431036936407
983,46.29569958539688,25.371431008260103
984,46.29208935076208,25.371431003481398
985,46.291612670076105,25.371430846528618
986,46.29161266944005,25.37143078896015
987,46.291612668963,25.37143071285404
988,46.28865717636489,25.371430700220877
989,46.28865717609656,25.371430595562295
990,46.28865717589531,25.37143057764333
991,46.07752875499877,25.37143051895848
992,46.07752875488556,25.371430517269495
993,46.07752875480065,25.371430473124594
994,45.69608001340201,25.37143045170448
995,45.69608001335425,25.37143042747143
996,45.696080013318436,25.3714304167598
997,45.69608001329157,25.371430374199164
998,45.69608001327141,25.37143037397526
999,45.69608001325631,25.371430356211242
