世代,0,1,2,3,4,5,6,7,8,9
130,6187.452724385084,5466.322470952758,4710.859657811553,5171.201487568647,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6383.505100892099
131,6187.452724385084,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,7748.9284330999335,6269.979502371138,6334.857860181963
132,6187.452724385084,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,7159.21773789261,6269.979502371138,6334.857860181963
133,6187.452724385084,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,7139.893935904709,6269.979502371138,6334.857860181963
134,6187.452724385084,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,7139.893935904709,6269.979502371138,6334.857860181963
135,6187.452724385084,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6847.06952476641,6269.979502371138,6334.857860181963
136,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6562.747615828034,6269.979502371138,6334.857860181963
137,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6417.439571210651,6269.979502371138,6243.856818965563
138,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6401.384268952478,6269.979502371138,6243.856818965563
139,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6369.151669370396,6269.979502371138,6243.856818965563
140,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
141,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
142,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
143,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
144,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
145,6137.769903854927,5466.322470952758,4710.859657811553,3812.1638389454547,4389.769433121346,6727.817187494429,8816.588690074934,6200.325735390001,5917.446435605019,6243.856818965563
